TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
202407151700 184   7  1.1  -9 -9.0   -9 1008.7 1011.1 -9  -9.0  26.0  24.0  89.0  29.8    0.4    4.3    4.3   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   8    6 StNs      -9   2   7  1157  0.0  0.07 -9  27.9  29.7  28.9  28.5  27.8  -9  0.5 -9  4  1
202407151700 185  16  4.1  -9 -9.0   -9 1003.5 1011.6 -9  -9.0  24.7  24.3  98.0  30.4    0.8    3.0    3.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    1 -         -9  -9  -9   752  0.0  0.32 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 188  23  2.5  -9 -9.0   -9 1009.6 1011.9 -9  -9.0  25.3  24.7  97.0  31.1    2.0   48.3   48.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    1 -         -9  -9  -9  1180  0.0 -9.00 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 189  20  1.8  -9 -9.0   -9 1006.1 1012.0 -9  -9.0  25.6  24.7  95.0  31.1    0.0    8.6    8.6   -9.0   -9.0   -9.0   -9.0 21 62 01                      10   9    7 ScAs      -9   2   5  1192  0.0  0.25 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9  0.5 -9  4  1
202407151700 192   0  0.3  -9 -9.0   -9 1008.6 1012.0 -9  -9.0  25.6  23.6  89.0  29.1    0.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    5 -         -9  -9  -9  1023  0.0  0.31 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 201  34  0.5  -9 -9.0   -9 1005.5 1010.9 -9  -9.0  30.0  22.1  63.0  26.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   3   16 -         -9  -9  -9  5000  0.8 -9.00 -9  34.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 202  20  2.2  -9 -9.0   -9 1005.1 1010.4 -9  -9.0  30.0  21.1  59.0  25.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   2   13 -         -9  -9  -9  5000  0.7 -9.00 -9  39.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 203  14  1.3  -9 -9.0   -9 1001.9 1010.9 -9  -9.0  30.1  23.0  66.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   4   17 -         -9  -9  -9  5000  0.2 -9.00 -9  32.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 211   5  2.8  -9 -9.0   -9  989.2 1011.8 -9  -9.0  27.5  20.5  66.0  24.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   11 -         -9  -9  -9  5000  0.3 -9.00 -9  35.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 212   2  1.6  -9 -9.0   -9  994.9 1010.5 -9  -9.0  30.8  21.0  56.0  24.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   1   18 -         -9  -9  -9  5000  0.6 -9.00 -9  33.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
